Model;Timestamp;AUC;Accuracy;Precision;Recall;F1;LogLoss;Best Threshold;Best Parameters;Feature Names
logistic_regression;2025-11-30 18:40:00;0.7870365270787323;0.8707042460813894;0.44330453563714906;0.5307045895281189;0.4830832597822889;0.3810299684687701;0.46306532663316585;{'model__C': 0.1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'lbfgs', 'preprocessor__cat__select__k': 3, 'preprocessor__cat__woe__regularization': 10.0, 'preprocessor__num__select__k': 8, 'smote__k_neighbors': 6, 'smote__sampling_strategy': 0.5};"['pdays' 'previous' 'month_cos' 'age_emp_rate' 'euribor_nrm'
 'contacts_ratio' 'macro_pca_1' 'macro_pca_2' 'contact' 'poutcome'
 'job_x_age']"
