Model;Timestamp;AUC;Accuracy;Precision;Recall;F1;LogLoss;Best Threshold;Best Parameters;Feature Names
XGBoost;2025-12-02 22:50:36;0.8085963027271389;0.8682758113179778;0.44167066730676907;0.59469941822883;0.5068870523415978;0.35113608767106247;0.4088944723618091;{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__subsample': 1.0, 'preprocessor__cat__select__k': 4, 'preprocessor__cat__woe__regularization': 10.0, 'preprocessor__num__select__k': 5, 'smote__k_neighbors': 3, 'smote__sampling_strategy': 0.5};"['macro_economics__pca0' 'macro_economics__pca1' 'num__pdays'
 'num__emp_var_rate' 'num__euribor3m' 'num__nr_employed'
 'num__euribor_nrm' 'job' 'contact' 'poutcome' 'job_x_age']"
