Model;Timestamp;AUC;Accuracy;Precision;Recall;F1;LogLoss;Best Threshold;Best Parameters;Feature Names
logistic_regression;2025-12-02 22:37:34;0.7890668589692594;0.8760762381337847;0.4605187319884726;0.5164835164835165;0.48689823278488725;0.5891279874015283;0.7831658291457286;{'model__C': 1, 'model__max_iter': 1000, 'model__penalty': 'l2', 'model__solver': 'lbfgs', 'preprocessor__cat__select__k': 6, 'preprocessor__cat__woe__regularization': 10.0, 'preprocessor__num__select__k': 15, 'smoteen__sampling_strategy': 0.5, 'smoteen__smote__k_neighbors': 5};"['macro_economics__pca0' 'macro_economics__pca1' 'num__campaign'
 'num__pdays' 'num__previous' 'num__emp_var_rate' 'num__cons_price_idx'
 'num__cons_conf_idx' 'num__euribor3m' 'num__nr_employed' 'num__month_cos'
 'num__age_emp_rate' 'num__cons_price_cons_conf' 'num__euribor_nrm'
 'num__campaign_log' 'num__contacts_ratio' 'num__economic_volatility'
 'job' 'contact' 'poutcome' 'job_x_age' 'job_x_marital'
 'education_x_default']"
